id,imdb_id,budget,revenue,genre_names,original_title,runtime,status,countries,title,original_language,avg_vote,vote_count,popularity,genres,year,90s,00s,10s,Drama,Thriller,Romance,Adventure,Action,History,Comedy,Mystery,Fantasy,Animation,Family,Crime,War,Science Fiction,Horror,Music,Western,TV Movie,profit,profit_margin
434355,tt7238392,24625000.0,38598227.0,"['Comedy', 'Action']",Taxi 5,102.0,Released,['France'],Taxi 5,French,5.5,558,15.866,"[35, 28]",2018,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13973227.0,36.2
434616,tt5598100,,8700784.0,"['Drama', 'Comedy']",Patients,110.0,Released,['France'],Patients,French,7.5,440,6.195,"[35, 18]",2017,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
435126,tt6101820,,33262366.0,"['Drama', 'Comedy']",Perfectos desconocidos,101.0,Released,"['Italy', 'Spain']",Perfect Strangers,Spanish,6.7,406,9.244,"[18, 35]",2017,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
435577,tt3300980,7806306.0,9567121.0,"['Drama', 'War']",Den 12. mann,136.0,Released,['Norway'],The 12th Man,Norwegian,7.5,208,15.315,"[18, 10752]",2017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1760815.0,18.4
435707,tt5808778,,89208.0,"['Drama', 'Comedy']",Pieles,78.0,Released,['Spain'],Skins,Spanish,6.8,263,6.688,"[35, 18]",2017,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
435921,tt6137734,,11538940.0,['Comedy'],L'ora legale,92.0,Released,['Italy'],It’s the Law,Italian,6.6,562,6.784,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
436343,tt5607714,,2131259.0,"['Drama', 'Romance']",Testről és lélekről,116.0,Released,['Hungary'],On Body and Soul,Hungarian,7.3,278,10.071,"[18, 10749]",2017,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
436931,tt6595896,,37552144.0,"['Family', 'Fantasy', 'Adventure', 'Animation', 'Drama', 'Comedy']",劇場版ポケットモンスター　キミにきめた！,98.0,Released,['Japan'],Pokémon the Movie: I Choose You!,Japanese,7.0,360,9.965,"[12, 16, 35, 18, 14, 10751]",2017,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,,
437033,tt6060156,,7158925.0,['Comedy'],Toc Toc,90.0,Released,['Spain'],Toc Toc,Spanish,6.9,574,10.215,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
437068,tt6878038,12820000.0,86252940.0,"['Drama', 'History', 'Action']",택시운전사,138.0,Released,['South Korea'],A Taxi Driver,Korean,8.2,258,12.56,"[18, 36, 28]",2017,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73432940.0,85.1
437109,tt6777338,,8737458.0,"['Drama', 'Action']",악녀,129.0,Released,['South Korea'],The Villainess,Korean,6.8,273,11.294,"[28, 18]",2017,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
437425,tt6445396,,3202694.0,"['Romance', 'Comedy']",L'Embarras du choix,95.0,Released,['France'],You Choose!,French,5.8,207,5.149,"[10749, 35]",2017,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
437670,tt6471264,,64236772.0,['Comedy'],Fack ju Göhte 3,119.0,Released,['Germany'],Suck Me Shakespeer 3,German,6.1,225,20.713,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
437739,tt7029854,,1644818.0,"['Horror', 'Comedy']",Le Manoir,100.0,Released,['France'],The Mansion,French,5.0,268,8.776,"[35, 27]",2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,
438347,tt6009140,,3606673.0,"['Romance', 'Comedy']",Jour J,94.0,Released,['France'],Wedding Unplanned,French,6.1,290,13.111,"[35, 10749]",2017,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
438348,tt6515342,,5394474.0,['Comedy'],Knock,113.0,Released,['France'],Knock,French,6.1,263,6.5120000000000005,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
438740,tt6537238,15000000.0,16746823.0,"['Action', 'Drama', 'Adventure']",Салют-7,106.0,Released,['Russia'],Salyut-7,Russian,7.1,200,12.17,"[28, 18, 12]",2017,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1746823.0,10.4
439584,tt5897292,,2986118.0,"['Action', 'Comedy']",Smetto quando voglio - Ad honorem,96.0,Released,['Italy'],I Can Quit Whenever I Want 3: Ad Honorem,Italian,7.6,636,8.436,"[28, 35]",2017,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
439998,tt6373590,,1042265.0,['Comedy'],Omicidio all'italiana,99.0,Released,['Italy'],Omicidio all'italiana,Italian,6.3,295,4.606,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
440298,tt6543652,4954000.0,20523431.0,['Drama'],Zimna wojna,88.0,Released,"['France', 'Poland', 'United Kingdom']",Cold War,Polish,7.6,789,12.307,[18],2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15569431.0,75.9
440708,tt6340296,,4461317.0,['Comedy'],Mamma o papà?,103.0,Released,['Italy'],Mom or Dad?,Italian,5.9,448,6.232,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
441614,tt5479616,,,['Romance'],Amar,105.0,Released,"['Spain', 'United States of America']",Loving,Spanish,4.5,301,0.894,[10749],2017,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
441701,tt5862312,,6123089.0,['Horror'],Verónica,105.0,Released,['Spain'],Veronica,Spanish,6.1,996,10.216,[27],2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
445793,tt5753552,,2839240.0,['Comedy'],Moglie e marito,100.0,Released,['Italy'],Husband & Wife,Italian,6.8,220,6.654,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
446159,tt2762506,,3423433.0,"['Mystery', 'Western', 'Thriller']",Bacurau,132.0,Released,"['Brazil', 'France']",Bacurau,Portuguese,8.2,387,14.699000000000002,"[9648, 53, 37]",2019,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,
449574,tt5979874,,3285291.0,"['Action', 'Adventure', 'Science Fiction', 'Animation']",GODZILLA 怪獣惑星,89.0,Released,['Japan'],Godzilla: Planet of the Monsters,Japanese,6.1,230,11.251,"[28, 12, 878, 16]",2017,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
449924,tt2076298,52000000.0,175155082.0,"['Action', 'Drama', 'History']",葉問4,105.0,Released,['Hong Kong'],Ip Man 4: The Finale,Chinese,6.5,512,40.376,"[28, 18, 36]",2019,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123155082.0,70.3
449992,tt6116856,,,"['Action', 'Thriller', 'Crime']",The Night Comes for Us,121.0,Released,['Indonesia'],The Night Comes for Us,Indonesian,7.0,297,12.28,"[28, 80, 53]",2018,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
450001,tt7262882,,21832649.0,['Action'],葉問外傳：張天志,107.0,Released,"['Hong Kong', 'China']",Master Z: Ip Man Legacy,Chinese,5.5,231,25.269,[28],2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
451500,tt7018010,,19222086.0,['Comedy'],Santa & Cie,99.0,Released,['France'],Christmas & Co.,French,6.3,387,8.501,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
451657,tt6002232,,3790303.0,"['Drama', 'Thriller']",Jusqu'à la garde,93.0,Released,['France'],Custody,French,7.6,343,8.047,"[18, 53]",2018,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
451945,tt6135348,6600000.0,7704369.0,['Drama'],120 battements par minute,135.0,Released,['France'],BPM (Beats per Minute),French,7.9,907,9.725,[18],2017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104369.0,14.3
451955,tt6367558,7110000.0,5012423.0,"['Romance', 'Thriller', 'Drama']",L'Amant Double,110.0,Released,"['Belgium', 'France']",Double Lover,French,6.0,274,7.428,"[18, 53, 10749]",2017,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2097577.0,-41.8
452187,tt6462462,,10968212.0,"['Comedy', 'Drama']",Le Brio,95.0,Released,['France'],Le Brio,French,7.1,555,8.191,"[35, 18]",2017,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
456165,tt6859418,,49954866.0,['Comedy'],La Ch'tite Famille,107.0,Released,['France'],Family Is Family,French,5.9,469,9.509,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
456929,tt6793580,4920975.0,25660489.0,"['Drama', 'Comedy']",Campeones,124.0,Released,['Spain'],Champions,Spanish,7.4,370,10.088,"[35, 18]",2018,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20739514.0,80.8
457435,tt7064498,,7362730.0,"['History', 'Comedy']",Le retour du héros,90.0,Released,"['Belgium', 'France']",Return of the Hero,French,6.3,310,7.07,"[35, 36]",2018,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
457601,tt6189344,,1236244.0,"['Comedy', 'Drama']",Tutto quello che vuoi,106.0,Released,['Italy'],Everything You Want,Italian,7.5,214,5.745,"[35, 18]",2017,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
457955,tt4266076,,95208.0,"['Horror', 'Drama', 'Thriller']",La nuit a dévoré le monde,93.0,Released,['France'],The Night Eats the World,French,5.9,262,10.58,"[18, 27, 53]",2018,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
458534,tt6838702,7000000.0,22466659.0,"['Comedy', 'Romance']",Tout le monde debout,107.0,Released,"['Belgium', 'France']",Rolling to You,French,6.7,492,13.76,"[35, 10749]",2018,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15466659.0,68.8
459616,tt7136896,18900000.0,19024452.0,['Comedy'],Alad'2,98.0,Released,['France'],Alad'2,French,5.0,245,7.0870000000000015,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124452.0,0.7
462148,tt6960736,,5498768.0,"['Comedy', 'Romance']",Love Addict,93.0,Released,['France'],Love Addict,French,6.2,267,5.638,"[35, 10749]",2018,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
463858,tt6690004,,7853811.0,"['Comedy', 'Drama']",Première année,92.0,Released,['France'],The Freshmen,French,6.8,461,8.162,"[35, 18]",2018,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
467673,tt7027092,,1654611.0,['Comedy'],Budapest,102.0,Released,['France'],Budapest,French,5.7,221,5.488,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
467938,tt6738136,2900000.0,913331.0,"['Action', 'Thriller']",Revenge,109.0,Released,"['Belgium', 'France']",Revenge,French,6.3,913,15.952,"[28, 53]",2017,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1986669.0,-217.5
468198,tt7063210,,5784397.0,"['Drama', 'Thriller', 'Mystery']",The Place,105.0,Released,['Italy'],The Place,Italian,7.1,651,9.968,"[18, 9648, 53]",2017,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
468202,tt6892400,,4996317.0,"['Crime', 'Thriller', 'Mystery']",La ragazza nella nebbia,128.0,Released,"['Germany', 'France', 'Italy']",The Girl in the Fog,Italian,6.8,522,11.751,"[80, 9648, 53]",2017,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
468284,tt7048622,3000000.0,3601603.0,"['Drama', 'Crime']",L'Insulte,112.0,Released,"['France', 'Lebanon']",The Insult,French,7.6,274,10.94,"[80, 18]",2017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,601603.0,16.7
469056,tt7533422,,3277932.0,['Comedy'],Tamara Vol.2,102.0,Released,['France'],A New Girl In Paris!,French,6.6,217,8.601,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
469274,tt8523334,,14702744.0,"['Adventure', 'Comedy']",Nicky Larson et le Parfum de Cupidon,91.0,Released,['France'],City Hunter,French,6.7,458,10.355,"[12, 35]",2018,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
469876,tt7512574,,822764.0,['Comedy'],Addio fottuti musi verdi,93.0,Released,['Italy'],Addio fottuti musi verdi,Italian,5.8,304,6.5120000000000005,[35],2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
474331,tt7156222,,1988526.0,['Comedy'],Au poste !,73.0,Released,"['Belgium', 'France']",Keep an Eye Out,French,6.8,310,8.078,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
475215,tt6900448,,27526961.0,"['Animation', 'Fantasy', 'Family']",未来のミライ,98.0,Released,['Japan'],Mirai,Japanese,7.2,285,11.296,"[16, 14, 10751]",2018,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,
477033,tt5592878,,56516.0,"['Fantasy', 'Horror']",Errementari,98.0,Released,"['France', 'Spain']",Errementari: The Blacksmith and the Devil,Basque,6.2,263,15.781,"[14, 27]",2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,
477489,tt5092380,11270000.0,2842040.0,['Science Fiction'],Dans la brume,90.0,Released,"['Canada', 'France']",A Breath Away,French,6.0,376,9.085,[878],2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8427960.0,-296.5
478820,tt7025976,,7611035.0,"['History', 'Adventure', 'Crime']",L'Empereur de Paris,121.0,Released,"['Belgium', 'France']",The Emperor of Paris,French,6.4,246,7.851,"[36, 12, 80]",2018,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
481432,tt6752992,,1802696.0,"['Drama', 'Fantasy']",Lazzaro felice,125.0,Released,"['France', 'Italy', 'Switzerland']",Happy as Lazzaro,Italian,7.4,311,8.408999999999999,"[18, 14]",2018,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
483184,tt6768578,,5080147.0,"['Crime', 'Drama', 'Thriller']",Dogman,103.0,Released,['Italy'],Dogman,Italian,7.6,1297,11.217,"[80, 18, 53]",2018,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
484468,tt7458762,,12652790.0,"['Thriller', 'Action']",Le Chant du loup,115.0,Released,['France'],The Wolf's Call,French,7.7,886,25.422,"[28, 53]",2019,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
484482,tt7476116,,39193850.0,"['Drama', 'Comedy']",Le Grand Bain,122.0,Released,"['Belgium', 'France']",Sink or Swim,French,7.0,907,10.482,"[35, 18]",2018,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
484641,tt7456310,34000000.0,31329947.0,"['Thriller', 'Action']",Anna,119.0,Released,['France'],Anna,French,6.6,995,26.99,"[28, 53]",2019,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2670053.0,-8.5
484751,tt7210426,,8122023.0,['Drama'],Sauver ou périr,116.0,Released,['France'],Through The Fire,French,7.7,352,7.4529999999999985,[18],2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
485894,tt6892206,,7050856.0,['Thriller'],Napoli velata,113.0,Released,['Italy'],Naples in Veils,Italian,6.2,268,8.85,[53],2017,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
485942,tt7451284,,,"['Action', 'Animation']",ニンジャバットマン,85.0,Released,"['Japan', 'United States of America']",Batman Ninja,Japanese,5.7,538,13.208,"[28, 16]",2018,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
486070,tt7022404,,10591001.0,"['Comedy', 'Family']",Benedetta follia,109.0,Released,['Italy'],Blessed Madness,Italian,6.1,298,6.9270000000000005,"[35, 10751]",2018,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
486078,tt7187860,8166084.0,4229602.0,['Comedy'],Il vegetale,,Released,[],The Vegetable,Italian,5.8,207,5.659,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3936482.0,-93.1
486101,tt7105944,,11740817.0,['Comedy'],A casa tutti bene,105.0,Released,['Italy'],There Is No Place Like Home,Italian,6.2,445,10.682,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
486947,tt6742252,,4598051.0,"['Drama', 'Crime', 'Thriller']",Den skyldige,86.0,Released,['Denmark'],The Guilty,Danish,7.3,652,13.427,"[18, 80, 53]",2018,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
487004,tt7533956,,3769078.0,['Comedy'],"Les Dents, pipi et au lit",0.0,Released,['France'],The Full House,French,5.9,210,5.778,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
487476,tt7489816,,13189388.0,"['Drama', 'Comedy']",Le Jeu,90.0,Released,['France'],Nothing to Hide,French,6.6,869,14.834,"[35, 18]",2018,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
488623,tt7057496,,9968972.0,"['Thriller', 'Mystery', 'Drama']",기억의 밤,108.0,Released,['South Korea'],Forgotten,Korean,7.9,255,12.023,"[18, 9648, 53]",2017,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
489418,tt7543930,,7086596.0,['Drama'],En Buenas Manos,112.0,Released,['France'],In Safe Hands,Spanish,7.6,236,8.031,[18],2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
490445,tt8098548,,6366790.0,['Comedy'],Larguées,95.0,Released,['France'],Dumped,French,6.3,219,6.2570000000000014,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
491584,tt7282468,7080000.0,7566962.0,"['Mystery', 'Drama', 'Thriller']",버닝,148.0,Released,['South Korea'],Burning,Korean,7.4,609,15.238,"[9648, 18, 53]",2018,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,486962.0,6.4
492282,tt7129926,,11428014.0,"['Family', 'Comedy']",Come un gatto in tangenziale,98.0,Released,['Italy'],Like a Cat on a Highway,Italian,6.5,557,7.718,"[10751, 35]",2017,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
492353,tt6982104,,4014383.0,['Comedy'],Metti la nonna in freezer,100.0,Released,['Italy'],Put Grandma in the Freezer,Italian,6.2,435,8.759,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
492355,tt7648416,,1521937.0,['Comedy'],Io c'è,100.0,Released,['Italy'],Just Believe,Italian,6.2,222,4.989,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
495766,tt6892340,,2801080.0,"['Comedy', 'Drama']",Sono tornato,100.0,Released,['Italy'],Sono tornato,Italian,5.9,377,6.959,"[35, 18]",2018,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
496243,tt6751668,11363000.0,254207199.0,"['Comedy', 'Thriller', 'Drama']",기생충,133.0,Released,['South Korea'],Parasite,Korean,8.5,6270,124.672,"[35, 18, 53]",2019,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242844199.0,95.5
498248,tt4844148,,35969998.0,"['Adventure', 'Family']",Mia et le lion blanc,98.0,Released,"['South Africa', 'Germany', 'France']",Mia and the White Lion,French,7.3,433,15.827,"[12, 10751]",2018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
498249,tt6708116,,3067893.0,['Comedy'],Mauvaises herbes,100.0,Released,['France'],Bad Seeds,French,8.0,317,9.327,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
499631,tt7925800,,,"['Music', 'History']",Fabrizio De André: Principe libero,188.0,Released,['Italy'],Fabrizio De André: Principe libero,Italian,7.5,240,4.562,"[10402, 36]",2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,
501633,tt8633950,,10990090.0,['Comedy'],Les Invisibles,102.0,Released,['France'],Invisibles,French,7.2,236,7.567,[35],2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
503314,tt7961060,1000000.0,115560610.0,"['Action', 'Science Fiction', 'Animation']",ドラゴンボール超スーパー ブロリー,101.0,Released,"['Japan', 'United States of America']",Dragon Ball Super: Broly,Japanese,7.5,1194,3.471,"[28, 16, 878]",2018,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,114560610.0,99.1
504603,tt6892462,,2747894.0,"['Comedy', 'Crime']",Le monde est à toi,94.0,Released,['France'],The World Is Yours,French,7.1,235,8.217,"[35, 80]",2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
505192,tt8075192,,67998954.0,"['Drama', 'Crime']",万引き家族,121.0,Released,['Japan'],Shoplifters,Japanese,8.0,876,14.036,"[18, 80]",2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
505262,tt7745068,,21022724.0,"['Animation', 'Action', 'Comedy', 'Fantasy', 'Adventure']",僕のヒーローアカデミア THE MOVIE ～2人の英雄～,96.0,Released,['Japan'],My Hero Academia: Two Heroes,Japanese,7.9,277,11.93,"[28, 12, 16, 35, 14]",2018,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,,
505436,tt6556670,,72300780.0,['Comedy'],Qu'est-ce qu'on a encore fait au bon Dieu?,99.0,Released,['France'],Serial (Bad) Weddings 2,French,5.9,728,16.38,[35],2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
505954,tt8820590,8000000.0,35950901.0,"['War', 'Action']",T-34,139.0,Released,['Russia'],T-34,Russian,6.2,307,9.711,"[28, 10752]",2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27950901.0,77.7
507076,tt8359848,2940457.0,2027391.0,"['Drama', 'Horror', 'Music']",Climax,97.0,Released,"['Belgium', 'France']",Climax,French,7.1,777,16.43,"[18, 27, 10402]",2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-913066.0,-45.0
507569,tt9089294,,3914227.0,"['Action', 'Adventure', 'Fantasy', 'Animation']",劇場版 七つの大罪 天空の囚われ人,99.0,Released,['Japan'],The Seven Deadly Sins: Prisoners of the Sky,Japanese,7.2,420,3.137,"[28, 12, 16, 14]",2018,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,
508018,tt3711510,4642619.0,728729.0,"['Thriller', 'Drama', 'Fantasy']",El aviso,93.0,Released,['Spain'],The Warning,Spanish,6.1,208,9.388,"[18, 14, 53]",2018,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3913890.0,-537.1
509364,tt8095860,,7755652.0,['Drama'],Grâce à Dieu,137.0,Released,"['Belgium', 'France']",By the Grace of God,French,7.3,253,11.32,[18],2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
513347,tt8176578,,408244.0,"['Animation', 'Romance', 'Drama']",肆式青春,74.0,Released,"['China', 'Japan']",Flavors of Youth,Chinese,6.8,306,9.832,"[16, 18, 10749]",2018,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
513434,tt7914416,30000.0,27590180.0,"['Comedy', 'Horror']",カメラを止めるな！,96.0,Released,['Japan'],One Cut of the Dead,Japanese,7.8,202,8.599,"[35, 27]",2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27560180.0,99.9
513574,tt6854672,1158003.0,545206.0,"['Drama', 'Romance', 'Music']",Battle,95.0,Released,"['Denmark', 'Netherlands', 'Norway', 'Sweden']",Battle,Norwegian,6.5,507,9.573,"[18, 10402, 10749]",2018,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-612797.0,-112.4
515841,tt6857988,,,['Comedy'],Je ne suis pas un homme facile,98.0,Released,['France'],I Am Not an Easy Man,French,6.3,681,12.279000000000002,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
515916,tt8254556,,4178992.0,['Drama'],Girl,105.0,Released,"['Belgium', 'Netherlands']",Girl,Dutch,7.3,350,7.105,[18],2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
516043,tt7279014,,2355619.0,['Comedy'],Arrivano i prof,0.0,Released,['Italy'],Arrivano i prof,Italian,5.4,218,5.877999999999999,[35],2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
517814,tt8267604,4000000.0,64413178.0,['Drama'],کفرناحوم,126.0,Released,['Lebanon'],Capernaum,Arabic,8.2,673,20.329,[18],2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60413178.0,93.8
517839,tt5501104,,2177678.0,"['Drama', 'Crime', 'Fantasy']",Gräns,110.0,Released,"['Denmark', 'Sweden']",Border,Swedish,6.7,383,12.042,"[18, 80, 14]",2018,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
519010,tt8291806,10769016.0,37137074.0,['Drama'],Dolor y gloria,114.0,Released,['Spain'],Pain and Glory,Spanish,7.5,875,17.329,[18],2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26368058.0,71.0
519106,tt7534068,,6795812.0,"['Comedy', 'Drama', 'Romance', 'Crime']",En liberté !,108.0,Released,['France'],The Trouble with You,French,6.1,250,22.904,"[35, 80, 18, 10749]",2018,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
519253,tt6679412,2000000.0,,['Drama'],Rimetti a noi i nostri debiti,104.0,Released,"['Albania', 'Italy', 'Poland', 'Switzerland']",Forgive Us Our Debts,Italian,6.1,205,10.418,[18],2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
