id,title,original_language,avg_vote,vote_count,popularity,genres,release_date,adult
338766,Hell or High Water,en,7.3,2847,20.917,"[80, 37]",2016-08-12,False
401104,To the Bone,en,7.3,2550,10.317,[18],2017-01-22,False
21641,The Damned United,en,7.3,361,9.783,[18],2009-03-27,False
16307,The Wicker Man,en,7.3,628,13.592,[27],1973-12-01,False
4415,Les Misérables,en,7.3,329,9.342,"[80, 18, 36, 10749]",1998-05-01,False
400617,Phantom Thread,en,7.3,2011,20.602,"[18, 10749]",2017-12-25,False
242643,Batman: Assault on Arkham,en,7.3,591,10.773,"[53, 16, 28, 80]",2014-08-12,False
65229,Tomboy,fr,7.3,359,8.658,[18],2011-04-20,False
11528,The Sandlot,en,7.3,523,11.008,"[35, 10751]",1993-04-07,False
81188,Rise of the Guardians,en,7.3,4270,27.75,"[28, 12, 16, 14, 10751]",2012-11-21,False
13183,Watchmen,en,7.3,5820,24.898,"[28, 9648, 878]",2009-03-05,False
9609,Of Mice and Men,en,7.3,340,9.009,[18],1992-09-16,False
425,Ice Age,en,7.3,8628,31.042,"[12, 16, 35, 10751]",2002-03-10,False
10112,The Aristocats,en,7.3,3285,27.211,"[12, 16, 35, 10751]",1970-12-23,False
4011,Beetlejuice,en,7.3,3687,35.589,"[35, 14]",1988-02-29,False
9426,The Fly,en,7.3,2329,20.604,"[27, 878]",1986-08-15,False
3131,Gangs of New York,en,7.3,4126,20.443,"[80, 18, 36]",2002-12-14,False
771,Home Alone,en,7.3,6427,1.156,"[35, 10751]",1990-11-09,False
446696,Life Itself,en,7.3,207,19.928,"[18, 10749]",2018-09-21,False
167073,Brooklyn,en,7.3,2186,18.207,"[18, 10749]",2015-10-20,False
53457,Sarah's Key,fr,7.3,464,8.551,"[18, 10752]",2010-09-16,False
10925,The Return of the Living Dead,en,7.3,574,14.039,"[35, 27]",1985-04-25,False
2502,The Bourne Supremacy,en,7.3,4949,27.578,"[28, 18, 53]",2004-07-23,False
45958,Biutiful,es,7.3,659,8.438,[18],2010-10-20,False
420622,Professor Marston and the Wonder Women,en,7.3,470,11.583,"[18, 10749]",2017-10-13,False
122917,The Hobbit: The Battle of the Five Armies,en,7.3,9541,57.501,"[28, 12, 14]",2014-12-10,False
109445,Frozen,en,7.3,11514,59.699,"[12, 16, 10751]",2013-11-27,False
338189,It's Only the End of the World,fr,7.3,1032,9.247,[18],2016-08-26,False
63831,The Kid with a Bike,fr,7.3,231,7.649,[18],2011-05-18,False
10360,Hunger,en,7.3,645,10.63,"[18, 36]",2008-05-15,False
436,Maria Full of Grace,es,7.3,205,7.474,"[18, 53, 80]",2004-01-18,False
9470,Kung Fu Hustle,cn,7.3,1463,20.869,"[28, 35, 80, 14]",2004-02-10,False
594,The Terminal,en,7.3,4630,22.246,"[35, 18]",2004-06-17,False
169881,The Physician,en,7.3,672,15.157,"[12, 18, 36]",2013-12-25,False
168259,Furious 7,en,7.3,7312,34.522,"[28, 53]",2015-04-01,False
24804,Black Dynamite,en,7.3,350,8.372,"[28, 35]",2009-10-16,False
11457,Life as a House,en,7.3,239,7.934,[18],2001-10-25,False
15359,Wonder Woman,en,7.3,296,11.495,"[28, 12, 16, 878]",2009-03-03,False
37799,The Social Network,en,7.3,7243,26.344,[18],2010-10-01,False
18785,The Hangover,en,7.3,11743,27.913,[35],2009-06-02,False
11868,Dracula,en,7.3,257,12.912,[27],1958-05-22,False
9474,My Name Is Nobody,it,7.3,504,14.749,"[35, 37]",1973-12-13,False
509364,By the Grace of God,fr,7.3,253,11.32,[18],2019-02-20,False
449749,The Leisure Seeker,en,7.3,302,8.96,"[12, 18, 10749]",2018-01-03,False
129112,Wadjda,ar,7.3,259,8.699,[18],2012-08-31,False
10772,Django,it,7.3,423,10.262,"[28, 37]",1966-04-05,False
5123,August Rush,en,7.3,1797,14.468,"[10751, 18, 10402]",2007-11-21,False
377,A Nightmare on Elm Street,en,7.3,2906,23.331,[27],1984-11-14,False
17814,Assault on Precinct 13,en,7.3,513,10.805,"[28, 80, 53]",1976-11-05,False
14202,The Painted Veil,en,7.3,659,13.173,"[10749, 18]",2006-12-09,False
6145,Fracture,en,7.3,2163,13.238,[53],2007-04-20,False
49538,X-Men: First Class,en,7.3,9140,1.439,"[28, 12, 878]",2011-06-01,False
11462,Suspicion,en,7.3,318,9.508,"[9648, 53, 10749]",1941-11-14,False
474354,22 July,en,7.3,613,8.084,"[80, 18, 36, 53]",2018-10-10,False
12162,The Hurt Locker,en,7.3,3533,19.94,"[18, 53, 10752]",2008-10-10,False
1598,Cape Fear,en,7.3,1761,20.539,[53],1991-11-15,False
227,The Outsiders,en,7.3,669,13.96,"[80, 18]",1983-03-25,False
25846,Baarìa,it,7.3,387,7.775,"[35, 18, 36, 10749]",2009-09-02,False
11236,The Secret Garden,en,7.3,506,11.543,"[18, 10751, 14]",1993-08-13,False
2028,Say Anything...,en,7.3,519,15.505,"[35, 18, 10749]",1989-04-14,False
458,Sissi: The Young Empress,de,7.3,223,10.205,"[18, 35, 10749]",1956-12-01,False
10644,The Unbearable Lightness of Being,en,7.3,211,14.169,"[35, 18, 10749]",1988-02-05,False
623,A Fish Called Wanda,en,7.3,1177,21.289,"[35, 80]",1988-07-15,False
297762,Wonder Woman,en,7.3,14289,40.239,"[28, 12, 14]",2017-05-30,False
11886,Robin Hood,en,7.3,2829,29.377,"[16, 10751]",1973-11-08,False
33511,Nowhere Boy,en,7.3,542,7.546,[18],2009-12-25,False
11020,Picnic at Hanging Rock,en,7.3,356,10.771,"[18, 9648]",1975-09-02,False
813,Airplane!,en,7.3,2468,35.759,[35],1980-07-02,False
9325,The Jungle Book,en,7.3,4186,28.861,"[12, 16, 10751]",1967-10-18,False
1491,The Illusionist,en,7.3,3144,18.563,"[14, 18, 53, 10749]",2006-08-18,False
44264,True Grit,en,7.3,3323,19.509,"[12, 18, 37]",2010-12-22,False
5825,National Lampoon's Christmas Vacation,en,7.3,1302,20.534,[35],1989-12-01,False
199,Star Trek: First Contact,en,7.3,1046,19.372,"[878, 28, 12, 53]",1996-11-22,False
293670,The Wailing,ko,7.3,723,12.062,"[27, 9648, 53]",2016-05-12,False
10994,White Oleander,en,7.3,211,9.129,[18],2002-10-11,False
2977,Becoming Jane,en,7.3,723,14.392,"[18, 10749]",2007-03-02,False
606,Out of Africa,en,7.3,741,15.573,"[36, 10749, 18]",1985-12-20,False
245891,John Wick,en,7.2,12263,30.046,"[28, 53]",2014-10-22,False
49051,The Hobbit: An Unexpected Journey,en,7.2,13283,44.897,"[28, 12, 14]",2012-11-26,False
10312,Patch Adams,en,7.2,2004,16.786,"[35, 18]",1998-12-25,False
245913,Pelé: Birth of a Legend,en,7.2,544,10.971,[18],2016-05-06,False
68734,Argo,en,7.2,5722,16.386,"[18, 53]",2012-10-11,False
21032,Balto,en,7.2,1272,16.775,"[12, 16, 10751]",1995-12-22,False
11850,Invasion of the Body Snatchers,en,7.2,476,11.54,"[27, 9648, 878, 53]",1978-12-19,False
11296,Birdy,en,7.2,256,9.503,[18],1984-12-14,False
25793,Precious,en,7.2,935,12.58,[18],2009-11-06,False
1548,Ghost World,en,7.2,800,11.693,"[35, 18]",2001-07-20,False
355338,Riley's First Date?,en,7.2,375,13.837,"[16, 10751]",2015-11-03,False
12105,Yellow Submarine,en,7.2,239,9.963,"[12, 16, 14, 10402]",1968-07-17,False
87,Indiana Jones and the Temple of Doom,en,7.2,5649,32.584,"[12, 28]",1984-05-23,False
399055,The Shape of Water,en,7.2,8479,31.287,"[18, 14, 10749]",2017-12-01,False
45612,Source Code,en,7.2,5244,22.585,"[9648, 878, 53]",2011-03-30,False
291984,The Death & Life of John F. Donovan,en,7.2,403,13.662,[18],2019-03-13,False
323677,Race,en,7.2,1030,13.574,"[28, 18]",2016-02-19,False
61791,Rise of the Planet of the Apes,en,7.2,8131,24.632,"[28, 18, 878, 53]",2011-08-03,False
11951,Vanishing Point,en,7.2,233,10.807,"[28, 18]",1971-01-15,False
2609,"Planes, Trains and Automobiles",en,7.2,1059,13.332,[35],1987-11-26,False
501907,A Beautiful Day in the Neighborhood,en,7.3,380,27.007,[18],2019-09-07,False
57212,War Horse,en,7.2,2164,28.375,"[18, 10752, 28]",2011-12-25,False
1850,Man on the Moon,en,7.2,1012,13.71,"[35, 18, 36]",1999-12-22,False
167,K-PAX,en,7.2,1365,17.519,"[18, 878]",2001-10-22,False
11978,Men of Honor,en,7.2,1135,14.016,[18],2000-09-13,False
374461,Mr. Church,en,7.2,281,9.261,[18],2016-09-16,False
287495,Labyrinth of Lies,de,7.2,393,9.076,"[18, 36]",2014-09-06,False
13597,Labyrinth,en,7.2,1297,18.016,"[12, 14, 10751]",1986-06-27,False
14375,Romanzo criminale,en,7.2,374,6.639,"[80, 18]",2005-09-30,False
9587,Little Women,en,7.2,640,14.192,"[18, 10749]",1994-12-21,False
844,2046,zh,7.2,417,10.868,"[18, 14, 878, 10749]",2004-05-20,False
51828,One Day,en,7.2,2441,26,"[18, 10749]",2011-03-02,False
759,Gentlemen Prefer Blondes,en,7.2,438,10.493,"[35, 10402, 10749]",1953-07-14,False
58,Pirates of the Caribbean: Dead Man's Chest,en,7.2,10681,47.376,"[28, 12, 14]",2006-06-20,False
20345,The Bird with the Crystal Plumage,it,7.2,323,12.387,"[27, 9648, 53]",1970-02-27,False
19908,Zombieland,en,7.2,8026,31.997,"[35, 27]",2009-10-07,False
198277,Begin Again,en,7.2,2381,16.909,"[35, 18, 10402, 10749]",2013-09-07,False
12289,Red Cliff,zh,7.2,418,14.856,"[28, 12, 18, 10752]",2008-07-10,False
1278,The Dreamers,en,7.2,1773,18.619,"[18, 10749]",2003-09-01,False
50646,"Crazy, Stupid, Love.",en,7.2,5282,24.495,"[35, 18, 10749]",2011-07-29,False
15283,Pom Poko,ja,7.2,453,15.708,"[12, 16, 14]",1994-07-16,False
10693,Peter Pan,en,7.2,3520,26.244,"[16, 10751, 12, 14]",1953-02-05,False
4688,Across the Universe,en,7.2,900,12.806,"[18, 14, 10749]",2007-09-14,False
34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,ja,7.2,444,28.098,"[16, 12, 10751, 878]",1993-03-06,False
369523,The Tale,en,7.2,237,11.618,[18],2018-01-20,False
1830,Lord of War,en,7.2,2688,18.037,"[80, 18, 53]",2005-09-16,False
1645,A Time to Kill,en,7.2,1110,16.508,"[80, 18, 53]",1996-07-24,False
296098,Bridge of Spies,en,7.2,4830,22.247,"[53, 18]",2015-10-15,False
2654,In the Mouth of Madness,en,7.2,803,11.51,"[27, 9648, 53]",1994-06-18,False
340027,Brain on Fire,en,7.2,866,13.773,[18],2017-02-22,False
615,The Passion of the Christ,en,7.2,2283,74.118,[18],2004-02-25,False
243,High Fidelity,en,7.2,1163,17.886,"[35, 18, 10402, 10749]",2000-03-17,False
48254,Ovosodo,it,7.2,212,5.593,"[35, 18]",1997-09-12,False
11837,Watership Down,en,7.2,354,11.866,"[12, 16, 18]",1978-10-14,False
205601,Belle,en,7.2,463,10.577,[18],2013-05-01,False
35690,The Last Song,en,7.2,2513,12.004,"[18, 10749, 10751]",2010-03-31,False
5236,Kiss Kiss Bang Bang,en,7.2,1618,17.054,"[28, 35, 80]",2005-09-05,False
4518,Elizabeth,en,7.2,821,11.836,"[18, 36]",1998-09-13,False
1440,Little Children,en,7.2,484,16.477,"[10749, 18, 35]",2006-10-06,False
217993,Justice League: War,en,7.2,495,12.814,"[16, 28]",2014-02-02,False
6978,Big Trouble in Little China,en,7.2,1595,24.447,"[28, 12, 35, 14]",1986-05-30,False
2771,American Splendor,en,7.2,233,8.678,"[35, 18]",2003-08-15,False
398173,The House That Jack Built,en,7.2,1221,18.164,"[80, 18, 27, 53]",2018-10-04,False
8337,They Live,en,7.2,1313,16.186,"[28, 878]",1988-11-23,False
97365,Rust and Bone,fr,7.2,879,10.546,"[18, 10749]",2012-05-17,False
9603,Clueless,en,7.2,2289,26.059,"[35, 10749]",1995-07-19,False
9013,Midnight Run,en,7.2,497,12.776,"[12, 35, 80]",1988-07-20,False
67884,Chinese Take-Out,es,7.2,225,6.014,[35],2011-03-24,False
19913,(500) Days of Summer,en,7.2,6460,23.849,"[35, 18, 10749]",2009-07-17,False
15370,The Cat Returns,ja,7.2,925,21.378,"[12, 16, 18, 14, 10751]",2002-07-19,False
10647,Pay It Forward,en,7.2,1044,17.649,"[35, 18, 10749]",2000-10-20,False
501633,Invisibles,fr,7.2,236,7.567,[35],2019-01-09,False
11660,Following,en,7.2,805,9.18,"[18, 53]",1999-04-02,False
345920,Collateral Beauty,en,7.2,3874,17.944,"[18, 10749]",2016-12-06,False
339984,Miracles from Heaven,en,7.2,605,20.581,[18],2016-03-17,False
1878,Fear and Loathing in Las Vegas,en,7.2,2778,20.804,"[12, 35, 18]",1998-05-22,False
514439,Breakthrough,en,7.2,269,16.647,[18],2019-04-10,False
381356,Five,fr,7.2,631,7.14,[35],2016-03-30,False
271714,Love & Mercy,en,7.2,407,11.2,"[18, 10402]",2015-05-29,False
11230,Drunken Master,cn,7.2,414,17.343,"[28, 35]",1978-10-05,False
1427,Perfume: The Story of a Murderer,en,7.2,2652,21.481,"[80, 14, 18]",2006-09-13,False
19597,The Hedgehog,fr,7.2,222,7.732,"[35, 18]",2009-07-03,False
346364,It,en,7.2,13149,23.786,[27],2017-09-06,False
11044,Arizona Dream,en,7.2,384,7.207,"[35, 18, 14, 10749]",1993-01-06,False
1262,Stranger Than Fiction,en,7.2,1394,13.905,"[35, 18, 14, 10749]",2006-09-09,False
406990,What Happened to Monday,en,7.2,4021,25.554,"[18, 9648, 878, 53]",2017-08-18,False
110398,No,es,7.2,257,6.732,"[18, 36]",2012-08-07,False
69735,Batman: Year One,en,7.2,497,8.314,"[28, 12, 16, 80, 9648]",2011-09-27,False
51497,Fast Five,en,7.2,4981,3.123,"[28, 80, 53]",2011-04-20,False
30061,Justice League: Crisis on Two Earths,en,7.2,329,15.233,"[28, 12, 16]",2010-02-23,False
20352,Despicable Me,en,7.2,11122,34.285,"[16, 10751]",2010-07-08,False
15067,"The Good, The Bad, The Weird",ko,7.2,384,12.207,"[28, 12, 35, 37]",2008-07-16,False
9388,Thank You for Smoking,en,7.2,1304,16.96,"[35, 18]",2005-03-17,False
4232,Scream,en,7.2,3454,26.609,"[80, 27, 9648]",1996-12-20,False
861,Total Recall,en,7.2,3354,29.576,"[28, 12, 878]",1990-06-01,False
551,The Poseidon Adventure,en,7.2,466,13.809,"[28, 12, 18]",1972-12-13,False
507569,The Seven Deadly Sins: Prisoners of the Sky,ja,7.2,420,3.137,"[28, 12, 16, 14]",2018-08-18,False
30890,Radio Days,en,7.2,288,9.202,"[35, 18, 10402]",1987-01-30,False
9078,The Sword in the Stone,de,7.2,2448,23.39,"[16, 10751]",1963-12-25,False
988,The China Syndrome,en,7.2,210,7.807,[53],1979-03-16,False
399121,An Officer and a Spy,fr,7.2,485,34.81,"[18, 36, 53]",2019-09-30,False
11382,Bullets Over Broadway,en,7.2,285,9.595,"[28, 35, 53]",1994-10-14,False
9576,Tootsie,en,7.2,969,15.662,"[35, 10749]",1982-12-16,False
68722,The Master,en,7.2,1681,17.42,[18],2012-09-07,False
38810,Dogtooth,el,7.2,962,16.891,[18],2009-06-01,False
324849,The Lego Batman Movie,en,7.2,3292,17.909,"[28, 16, 35, 14, 10751]",2017-02-08,False
14859,Keith,en,7.2,324,8.477,"[18, 10749, 10751]",2008-09-13,False
458156,John Wick: Chapter 3 - Parabellum,en,7.2,4416,84.225,"[28, 80, 53]",2019-05-15,False
254201,The Absent One,da,7.2,328,15.14,"[80, 18, 9648, 53]",2014-10-02,False
11485,Take the Money and Run,en,7.2,418,8.694,"[35, 80]",1969-08-18,False
5902,A Bridge Too Far,en,7.2,390,11.686,"[18, 36, 10752]",1977-06-15,False
4441,Candy,en,7.2,345,7.936,"[18, 10749]",2006-05-25,False
5488,"I'm a Cyborg, But That's OK",ko,7.2,250,8.843,"[35, 18, 10749]",2006-12-07,False
4538,The Darjeeling Limited,en,7.2,1919,14.746,"[12, 35, 18]",2007-09-07,False
8844,Jumanji,en,7.2,7049,9.964,"[12, 14, 10751]",1995-12-15,False
317557,Queen of Katwe,en,7.2,263,10.097,[18],2016-09-23,False
113082,Berserk: The Golden Age Arc I - The Egg of the King,ja,7.2,227,9.747,"[28, 12, 16, 14]",2012-02-03,False
7340,Carrie,en,7.2,2117,18.836,"[27, 53]",1976-11-03,False
336050,Son of Saul,hu,7.2,622,9.617,"[10752, 18, 53]",2015-06-11,False
62215,Melancholia,da,7.2,1966,19.081,"[18, 878]",2011-05-26,False
18320,The Young Victoria,en,7.2,646,28.209,"[18, 36, 10749]",2009-03-04,False
14047,The Great Debaters,en,7.2,314,20.286,[18],2007-12-27,False
994,Straw Dogs,en,7.2,473,15.059,"[80, 18, 53]",1971-12-23,False
196024,The Keeper of Lost Causes,da,7.2,392,12.797,"[80, 9648, 53]",2013-10-03,False
10403,The Player,en,7.2,377,9.085,"[35, 18, 80, 53]",1992-04-03,False
10150,The Last Unicorn,en,7.2,267,9.361,"[12, 16, 14, 10751]",1982-11-19,False
2323,Field of Dreams,en,7.2,783,13.857,"[18, 14]",1989-04-21,False
570131,Love at Second Sight,fr,7.2,314,12.132,"[35, 18, 14, 10749]",2019-04-03,False
259693,The Conjuring 2,en,7.2,4868,22.371,"[27, 9648, 53]",2016-05-13,False
59468,The Way,en,7.2,329,8.804,"[12, 35, 18]",2010-09-10,False
10722,The Day of the Beast,es,7.2,247,9.598,"[28, 35, 27, 80]",1995-10-20,False
2657,Pleasantville,en,7.2,1011,13.62,"[14, 35, 18]",1998-09-17,False
1213,The Talented Mr. Ripley,en,7.2,1793,18.269,"[80, 18, 53]",1999-12-25,False
476,Drugstore Cowboy,en,7.2,245,7.656,"[80, 18]",1989-09-09,False
537996,The Ballad of Buster Scruggs,en,7.2,2222,15.568,"[35, 18, 37]",2018-11-09,False
5693,Hoosiers,en,7.2,270,11.311,"[18, 10751]",1986-11-14,False
138,Dracula,en,7.2,569,10.128,"[27, 14]",1931-02-12,False
259954,5 to 7,en,7.2,210,11.726,"[35, 10749]",2014-04-19,False
156022,The Equalizer,en,7.2,5700,40.017,"[28, 80, 53]",2014-09-24,False
10217,The Sweet Hereafter,en,7.2,203,8.937,[18],1997-05-14,False
10009,Brother Bear,en,7.2,3448,23.331,"[12, 16, 10751]",2003-10-23,False
1730,Inland Empire,en,7.2,588,12.238,"[18, 9648, 53]",2006-09-06,False
979,Irreversible,fr,7.2,1298,21.575,"[18, 53, 80, 9648]",2002-05-22,False
451,Leaving Las Vegas,en,7.2,711,18.348,"[18, 10749]",1995-10-27,False
408647,Teen Titans: The Judas Contract,en,7.2,305,21.664,"[28, 16, 878]",2017-03-22,False
1265,Bridge to Terabithia,en,7.2,2882,17.838,"[12, 18, 10751]",2007-02-16,False
417678,"Everything, Everything",en,7.2,2839,13.772,"[18, 10749]",2017-05-18,False
294016,Trumbo,en,7.2,1011,12.388,[18],2015-10-27,False
11177,Mask,en,7.2,211,7.47,[18],1985-03-08,False
2355,Reign Over Me,en,7.2,636,10.072,[18],2007-03-23,False
9833,The Phantom of the Opera,en,7.2,940,13.505,"[53, 18, 10749]",2004-12-08,False
5548,RoboCop,en,7.2,2857,27.188,"[28, 53, 878]",1987-07-17,False
345938,The Shack,en,7.2,1018,23.379,"[18, 14]",2017-03-03,False
22954,Invictus,en,7.2,2530,14.698,"[18, 36]",2009-12-10,False
14748,Boy A,en,7.2,259,8.311,"[80, 18]",2007-10-28,False
509,Notting Hill,en,7.2,3525,22.856,"[35, 18, 10749]",1999-05-13,False
424488,Megan Leavey,en,7.2,436,9.012,"[18, 10752]",2017-06-09,False
11446,Welcome to the Dollhouse,en,7.2,207,7.256,"[35, 18]",1996-05-24,False
504,Monster,en,7.2,1202,15.855,"[80, 18]",2003-12-24,False
37136,The Naked Gun: From the Files of Police Squad!,en,7.2,2105,25.544,"[35, 80]",1988-12-02,False
8088,Broken Embraces,es,7.2,363,8.281,"[18, 53, 10749]",2009-03-01,False
761,The Wing or the Thigh,fr,7.2,458,10.77,[35],1976-10-27,False
170,28 Days Later,en,7.2,3875,23.377,"[27, 878, 53]",2002-10-31,False
340613,The Wife,en,7.2,645,11.263,[18],2018-08-02,False
11646,Gallipoli,en,7.2,232,8.335,"[12, 18, 36, 10752]",1981-08-13,False
11576,"It's a Mad, Mad, Mad, Mad World",en,7.2,292,9.697,"[28, 12, 35, 80]",1963-11-07,False
2998,Zabriskie Point,en,7.2,212,7.325,"[18, 10749]",1970-02-09,False
232,Rumble Fish,en,7.2,327,11.222,"[28, 80, 18]",1983-10-20,False
338762,Bloodshot,en,7.2,1563,219.899,"[28, 878]",2020-03-05,False
12143,Bad Lieutenant,en,7.2,397,11.442,"[80, 18]",1992-09-16,False
1574,Chicago,en,7.2,1596,16.64,"[35, 80, 18]",2002-12-26,False
401,Garden State,en,7.2,1114,11.669,"[35, 18, 10749]",2004-07-28,False
203,Mean Streets,en,7.2,1118,11.712,"[80, 18]",1973-10-02,False
342473,Ballerina,en,7.2,1257,18.098,"[12, 16, 35, 10751]",2016-12-14,False
46829,Barney's Version,en,7.2,254,8.643,"[35, 18]",2010-10-26,False
2270,Stardust,en,7.2,2486,19.368,"[12, 14, 10749, 10751]",2007-08-09,False
941,Lethal Weapon,en,7.2,2678,19.166,"[28, 12, 35, 80, 53]",1987-03-06,False
421,The Life Aquatic with Steve Zissou,en,7.2,1598,13.59,"[12, 35, 18]",2004-12-10,False
458423,Mamma Mia! Here We Go Again,en,7.2,2122,17.337,"[35, 10749]",2018-07-09,False
86829,Inside Llewyn Davis,en,7.2,1649,15.17,[18],2013-10-13,False
916,Bullitt,en,7.2,531,14.257,"[28, 80, 18, 53]",1968-10-17,False
25205,The Concert,fr,7.2,295,8.008,"[35, 18]",2009-11-04,False
353326,The Man Who Knew Infinity,en,7.2,847,24.938,[18],2016-04-08,False
60308,Moneyball,en,7.2,2682,15.538,[18],2011-09-22,False
11897,How the West Was Won,en,7.2,200,12.47,[37],1962-10-01,False
9322,La Femme Nikita,fr,7.2,1099,10.074,"[28, 53]",1990-02-21,False
2117,Sophie Scholl: The Final Days,de,7.2,248,5.713,"[18, 36]",2005-02-13,False
69315,Battlestar Galactica: Razor,en,7.2,210,11.492,"[28, 18, 878, 53, 10770]",2007-11-12,False
319888,Eddie the Eagle,en,7.2,1344,10.602,"[35, 18, 36, 12]",2016-02-26,False
112949,Safe Haven,en,7.2,1635,12.761,[10749],2013-02-07,False
72113,Carnage,en,7.2,1768,14.713,"[35, 18]",2011-09-16,False
14447,A Matter of Loaf and Death,en,7.2,250,13.913,"[16, 35, 10751, 80, 9648]",2008-12-03,False
14359,Doubt,en,7.2,1041,12.335,"[18, 9648]",2008-11-27,False
11524,Thief,en,7.2,251,9.585,"[28, 80, 53]",1981-03-27,False
9464,Buffalo '66,en,7.2,411,9.935,"[18, 10749, 35]",1998-01-20,False
8923,Green Street Hooligans,en,7.2,1431,14.895,"[80, 18]",2005-09-09,False
6537,The Orphanage,es,7.2,1553,15.923,"[18, 27, 53]",2007-05-20,False
474395,Teen Titans Go! To the Movies,en,7.2,505,17.729,"[28, 16, 35, 878]",2018-07-27,False
334517,The Siege of Jadotville,en,7.2,450,13.772,"[18, 53, 10752]",2016-09-19,False
172106,Jappeloup,fr,7.2,268,6.847,[18],2013-03-13,False
10648,Magnum Force,en,7.2,518,17.735,"[28, 80, 53, 18, 9648]",1973-12-23,False
1714,Fahrenheit 451,en,7.2,475,12.966,"[18, 878]",1966-09-15,False
48034,Little White Lies,fr,7.2,1014,8.949,"[35, 18]",2010-10-20,False
11929,Dolores Claiborne,en,7.2,378,9.55,"[80, 18, 9648]",1995-03-24,False
250480,The Many Adventures of Winnie the Pooh,en,7.2,502,18.665,"[16, 10751]",1977-03-11,False
11634,Show Me Love,sv,7.2,243,7.253,"[35, 10749, 18]",1998-10-23,False
330457,Frozen II,en,7.2,3778,94.329,"[12, 16, 10751]",2019-11-20,False
45094,Conviction,en,7.2,347,9.078,[18],2010-09-11,False
14306,Marley & Me,en,7.2,3112,16.94,"[35, 10751]",2008-12-25,False
13928,Knick Knack,en,7.2,297,8.707,"[16, 35, 10751]",1989-11-24,False
10673,Wall Street,en,7.2,1152,16.626,"[80, 18]",1987-12-10,False
2277,Bicentennial Man,en,7.2,2245,17.877,"[35, 18, 878]",1999-12-17,False
454983,The Kissing Booth,en,7.2,4133,37.88,"[35, 10749]",2018-05-11,False
10501,The Road to El Dorado,en,7.2,2335,20.622,"[28, 12, 16, 35, 10751]",2000-03-31,False
49047,Gravity,en,7.2,10927,30.464,"[18, 878, 53]",2013-10-03,False
9540,Dead Ringers,en,7.2,405,10.269,"[27, 53]",1988-09-23,False
17887,Barefoot in the Park,en,7.2,324,6.329,"[35, 10749]",1967-05-25,False
11639,The Dark Crystal,en,7.2,611,11.99,"[12, 16, 14, 10751]",1982-12-17,False
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,7.2,2870,197.496,"[28, 35, 80]",2020-02-05,False
371638,The Disaster Artist,en,7.2,2314,16.056,"[35, 18]",2017-03-12,False
254172,Fathers and Daughters,en,7.2,648,10.723,[18],2015-10-01,False
4176,Murder on the Orient Express,en,7.2,700,18.186,"[18, 53, 9648]",1974-11-22,False
475215,Mirai,ja,7.2,285,11.296,"[16, 14, 10751]",2018-07-20,False
473033,Uncut Gems,en,7.2,1575,38.097,"[35, 80, 18, 53]",2019-11-14,False
376660,The Edge of Seventeen,en,7.2,2649,15.662,"[35, 18]",2016-11-18,False
